trip_id,arrival_time,departure_time,stop_id,stop_sequence
192_206_95_2109, 21:27:47, 21:27:59, 3299_01, 12
192_206_95_2109, 21:28:19, 21:28:19, 3300_01, 13
192_206_95_2109, 21:29:08, 21:29:39, 3333_01, 14
192_206_95_2109, 21:30:39, 21:30:39, 3140_03, 15
192_206_95_2109, 21:31:40, 21:31:50, 3141_01, 16
192_206_95_2109, 21:32:20, 21:32:20, 3142_03, 17
192_206_95_2109, 21:33:42, 21:33:58, 3281_04, 18
192_206_95_2109, 21:35:51, 21:36:21, 3202_03, 19
192_206_95_2109, 21:36:40, 21:37:01, 3426_01, 20
192_206_95_2109, 21:37:41, 21:37:41, 3201_01, 21
192_206_95_2109, 21:38:41, 21:39:01, 3209_01, 22
192_206_95_2109, 21:41:01, 21:41:01, 3287_04, 23
192_206_95_2109, 21:41:01, 21:41:14, 3288_02, 24
192_206_95_2109, 21:43:01, 21:43:01, 3282_02, 25
192_206_95_2210, 22:10:19, 22:10:19, 3400_01, 1
192_206_95_2210, 22:11:40, 22:11:57, 3282_03, 2
192_206_95_2210, 22:13:05, 22:13:05, 3288_01, 3
192_206_95_2210, 22:14:08, 22:14:24, 3287_02, 4
192_206_95_2210, 22:15:14, 22:15:14, 3209_02, 5
192_206_95_2210, 22:16:43, 22:16:43, 3201_04, 6
192_206_95_2210, 22:17:03, 22:17:37, 3426_02, 7
192_206_95_2210, 22:18:23, 22:18:23, 3202_02, 8
192_206_95_2210, 22:19:23, 22:19:23, 3281_03, 9
192_206_95_2210, 22:21:03, 22:21:03, 3142_02, 10
192_206_95_2210, 22:21:43, 22:22:04, 3141_02, 11
192_206_95_2210, 22:22:35, 22:22:51, 3140_04, 12
192_206_95_2210, 22:23:43, 22:23:43, 3333_03, 13
192_206_95_2210, 22:24:23, 22:24:23, 3300_02, 14
192_206_95_2210, 22:25:53, 22:25:53, 3299_03, 15
192_206_95_2210, 22:26:26, 22:26:26, 3139_03, 16
192_206_95_2210, 22:28:33, 22:28:33, 3280_01, 17
192_206_95_2210, 22:30:57, 22:30:57, 3138_02, 18
192_206_95_2210, 22:32:20, 22:32:20, 3137_02, 19
192_206_95_2210, 22:32:52, 22:32:52, 3136_02, 20
192_206_95_2210, 22:33:56, 22:34:12, 3134_04, 21
192_206_95_2210, 22:35:01, 22:35:01, 3133_02, 22
192_206_95_2210, 22:36:05, 22:36:05, 3013_02, 23
192_206_95_2210, 22:37:57, 22:37:57, 3012_02, 24
192_206_95_2210, 22:38:48, 22:39:04, 3011_02, 25
192_206_95_2243, 22:43:52, 22:43:52, 3009_17, 1
192_206_95_2243, 22:47:23, 22:47:23, 3011_01, 2
192_206_95_2243, 22:48:29, 22:48:29, 3012_01, 3
192_206_95_2243, 22:50:55, 22:50:55, 3013_03, 4
192_206_95_2243, 22:51:59, 22:51:59, 3133_01, 5
192_206_95_2243, 22:52:49, 22:52:49, 3134_01, 6
192_206_95_2243, 22:53:52, 22:54:24, 3136_01, 7
192_206_95_2243, 22:55:12, 22:55:12, 3137_01, 8
192_206_95_2243, 22:56:17, 22:56:34, 3138_04, 9
192_206_95_2243, 22:58:10, 22:58:26, 3280_02, 10
192_206_95_2243, 22:59:30, 22:59:30, 3139_04, 11
192_206_95_2243, 23:01:07, 23:01:23, 3299_01, 12
192_206_95_2243, 23:01:55, 23:02:11, 3300_01, 13
192_206_95_2243, 23:04:04, 23:04:04, 3333_01, 14
192_206_95_2243, 23:05:07, 23:05:23, 3140_03, 15
192_206_95_2243, 23:05:55, 23:05:55, 3141_01, 16
192_206_95_2243, 23:06:43, 23:06:43, 3142_03, 17
192_206_95_2243, 23:08:36, 23:08:51, 3281_04, 18
192_206_95_2243, 23:11:00, 23:11:00, 3202_03, 19
192_206_95_2243, 23:11:34, 23:11:34, 3426_01, 20
192_206_95_2243, 23:12:06, 23:12:06, 3201_01, 21
192_206_95_2243, 23:12:39, 23:12:39, 3209_01, 22
192_206_95_2243, 23:13:42, 23:13:58, 3287_04, 23
192_206_95_2243, 23:14:30, 23:14:30, 3288_02, 24
199_227_102_2240, 22:41:43, 22:41:43, 1140_07, 2
199_227_102_2240, 22:41:43, 22:42:20, 1140_01, 3
199_227_102_2240, 22:43:41, 22:43:57, 1056_02, 4
199_227_102_2240, 22:44:48, 22:45:03, 1057_02, 5
199_227_102_2240, 22:45:43, 22:45:43, 1058_02, 6
199_227_102_2240, 22:46:59, 22:46:59, 1059_02, 7
199_227_102_2240, 22:48:20, 22:48:36, 1060_04, 8
199_227_102_2240, 22:49:27, 22:49:27, 1279_02, 9
199_227_102_2240, 22:51:22, 22:51:38, 1327_02, 12
199_227_102_2240, 22:52:26, 22:52:42, 1328_02, 13
199_227_102_2240, 22:53:30, 22:53:30, 1329_02, 14
199_227_102_2240, 22:55:11, 22:55:30, 1493_02, 16
199_227_102_2240, 22:56:35, 22:56:35, 1494_02, 17
199_227_102_2240, 22:57:53, 22:58:09, 1332_02, 18
199_227_102_2240, 22:59:29, 22:59:48, 1333_02, 19
199_227_102_2240, 23:00:35, 23:01:05, 1335_02, 20
199_227_102_2240, 23:02:05, 23:02:05, 1337_02, 21
199_227_102_2240, 23:03:45, 23:03:45, 1864_01, 22
199_227_102_2240, 23:07:05, 23:07:25, 2442_02, 29
199_227_102_2240, 23:08:13, 23:08:13, 2092_01, 30
199_227_102_2240, 23:08:29, 23:08:29, 2091_01, 31
199_227_102_2240, 23:09:33, 23:09:33, 2090_01, 32
199_227_102_2240, 23:10:37, 23:10:37, 2441_01, 33
199_227_102_2240, 23:11:09, 23:11:09, 2087_02, 34
199_227_102_2240, 23:12:29, 23:12:29, 2088_02, 35
199_227_102_2240, 23:13:48, 23:14:04, 2450_02, 37
199_227_102_2323, 23:23:27, 23:23:27, 2451_01, 2
199_227_102_2323, 23:24:14, 23:24:14, 2450_01, 3
199_227_102_2323, 23:25:16, 23:25:16, 2088_01, 5
199_227_102_2323, 23:27:07, 23:27:07, 2087_01, 6
199_227_102_2323, 23:27:54, 23:28:06, 2090_02, 7
199_227_102_2323, 23:28:43, 23:28:43, 2091_02, 8
199_227_102_2323, 23:29:30, 23:29:45, 2092_02, 9
199_227_102_2323, 23:30:50, 23:30:50, 2442_01, 10
199_227_102_2323, 23:35:04, 23:35:04, 1337_01, 15
199_227_102_2323, 23:36:55, 23:36:55, 1335_01, 16
199_227_102_2323, 23:38:45, 23:38:45, 1334_01, 18
199_227_102_2323, 23:39:32, 23:39:48, 1332_01, 19
199_227_102_2323, 23:40:35, 23:40:51, 1494_01, 20
199_227_102_2323, 23:41:55, 23:41:55, 1493_01, 21
199_227_102_2323, 23:42:47, 23:42:58, 1492_01, 22
199_227_102_2323, 23:44:07, 23:44:16, 1329_01, 23
199_227_102_2323, 23:45:36, 23:45:36, 1328_01, 24
199_227_102_2323, 23:46:08, 23:46:08, 1327_01, 25
199_227_102_2323, 23:49:28, 23:49:28, 1279_01, 28
199_227_102_2323, 23:50:22, 23:50:38, 1060_01, 29
199_227_102_2323, 23:51:43, 23:51:43, 1059_01, 30
199_227_102_2323, 23:52:50, 23:52:50, 1058_01, 31
199_227_102_2323, 23:53:52, 23:53:52, 1057_01, 32
199_227_102_2323, 23:55:10, 23:55:25, 1056_03, 33
411_064_175_1646, 18:46:38, 18:46:38, 2440_05, 1
411_064_175_1646, 18:46:38, 18:46:38, 2440_02, 2
411_064_175_1646, 18:47:22, 18:47:22, 2346_04, 3
411_064_175_1646, 18:47:46, 18:47:57, 2346_02, 4
411_064_175_1646, 18:49:05, 18:49:25, 2347_02, 5
411_064_175_1646, 18:50:21, 18:50:43, 2348_02, 6
411_064_175_1646, 18:52:01, 18:52:22, 2349_02, 7
411_064_175_1646, 18:53:19, 18:53:28, 2275_02, 8
411_064_175_1646, 18:55:33, 18:55:43, 2295_01, 9
411_064_175_1646, 18:56:29, 18:56:50, 2294_01, 10
411_064_175_1646, 18:58:08, 18:58:18, 2293_01, 11
411_064_175_1646, 18:59:37, 18:59:37, 2292_01, 12
411_064_175_1646, 19:02:47, 19:03:10, 2020_01, 13
411_064_175_1646, 19:03:43, 19:04:05, 2019_01, 14
411_064_175_1646, 19:05:34, 19:05:55, 2018_01, 15
411_064_175_1846, 19:07:36, 19:07:36, 2018_01, 15
411_064_175_1846, 19:11:17, 19:11:39, 2148_06, 18
411_064_175_1846, 19:12:22, 19:12:34, 2147_02, 19
411_064_175_1846, 19:13:18, 19:13:39, 2146_02, 20
411_064_175_1846, 19:14:46, 19:15:07, 2145_02, 21
411_064_175_1846, 19:15:51, 19:16:13, 2144_02, 22
411_064_175_1846, 19:17:08, 19:17:30, 2143_02, 23
411_064_175_1846, 19:21:57, 19:22:08, 2097_01, 25
411_064_175_1846, 19:26:39, 19:27:00, 7037_06, 26
411_064_175_1846, 19:27:44, 19:28:07, 7009_02, 27
411_064_175_1846, 19:29:38, 19:29:38, 7006_08, 29
411_065_175_1846, 18:46:41, 18:46:41, 7006_12, 2
411_065_175_1846, 18:54:51, 18:54:51, 7006_07, 4
411_065_175_1846, 18:55:08, 18:55:16, 7009_01, 6
411_065_175_1846, 18:56:00, 18:56:36, 7037_55, 7
411_065_175_1846, 18:58:36, 18:59:11, 7076_01, 8
411_065_175_1846, 19:01:04, 19:01:21, 2097_05, 10
411_065_175_1846, 19:03:16, 19:03:16, 2143_01, 12
411_065_175_1846, 19:04:10, 19:04:36, 2144_01, 13
411_065_175_1846, 19:05:59, 19:05:59, 2145_01, 14
411_065_175_1846, 19:07:41, 19:07:41, 2146_01, 15
411_065_175_1846, 19:09:00, 19:09:00, 2147_01, 16
411_065_175_1926, 19:26:06, 19:26:06, 2148_01, 1
411_065_175_1926, 19:27:06, 19:27:46, 2148_06, 2
411_065_175_1926, 19:28:51, 19:28:51, 2147_02, 3
411_065_175_1926, 19:30:25, 19:30:30, 2146_02, 4
411_065_175_1926, 19:31:43, 19:32:01, 2145_02, 5
411_065_175_1926, 19:32:55, 19:33:16, 2144_02, 6
411_065_175_1926, 19:34:01, 19:34:07, 2143_02, 7
411_065_175_1926, 19:38:07, 19:38:07, 2097_01, 9
411_065_175_1926, 19:42:46, 19:42:46, 7037_06, 10
411_065_175_1926, 19:43:06, 19:43:16, 7009_02, 11
411_065_175_1926, 19:45:21, 19:45:21, 7006_08, 13
411_065_175_1946, 19:46:36, 19:46:36, 7006_12, 2
411_065_175_1946, 19:54:23, 19:54:23, 7006_07, 4
411_065_175_1946, 19:55:22, 19:55:22, 7009_01, 6
411_065_175_1946, 19:55:56, 19:55:56, 7037_55, 7
411_065_175_1946, 19:58:42, 19:58:46, 7076_01, 8
411_065_175_1946, 20:00:42, 20:00:51, 2097_05, 10
411_065_175_1946, 20:02:48, 20:02:58, 2143_01, 12
411_065_175_1946, 20:03:51, 20:04:05, 2144_01, 13
411_065_175_1946, 20:06:54, 20:07:12, 2146_01, 15
411_065_175_1946, 20:08:10, 20:08:20, 2147_01, 16
501_318_179_2216, 22:21:01, 22:21:01, 7013_01, 4
501_318_179_2216, 22:22:22, 22:22:40, 7011_01, 5
501_318_179_2216, 22:25:04, 22:25:33, 7006_05, 6
501_318_179_2216, 22:28:53, 22:29:09, 3001_07, 9
501_318_179_2216, 22:31:48, 22:32:04, 3026_01, 11
501_318_179_2216, 22:33:41, 22:33:57, 3027_01, 12
501_318_179_2216, 22:36:09, 22:36:25, 3031_01, 13
501_318_179_2216, 22:36:58, 22:37:14, 3032_01, 14
501_318_179_2216, 22:38:34, 22:38:51, 3033_04, 15
501_318_179_2216, 22:39:22, 22:39:38, 3093_02, 16
501_318_179_2248, 22:49:01, 22:49:01, 3094_03, 1
501_318_179_2248, 22:49:17, 22:49:17, 3094_01, 2
501_318_179_2248, 22:49:46, 22:49:46, 3093_01, 3
501_318_179_2248, 22:50:42, 22:50:42, 3033_02, 4
501_318_179_2248, 22:51:29, 22:51:29, 3032_02, 5
501_318_179_2248, 22:52:52, 22:53:07, 3031_02, 6
501_318_179_2248, 22:57:10, 22:57:10, 3027_02, 7
501_318_179_2248, 22:59:06, 22:59:23, 3026_04, 8
501_318_179_2248, 23:02:33, 23:02:33, 3001_02, 10
501_318_179_2248, 23:03:38, 23:03:55, 7006_08, 11
501_318_179_2248, 23:05:46, 23:06:03, 7011_02, 12
501_318_179_2248, 23:09:06, 23:09:06, 7013_06, 13
501_318_179_2248, 23:10:43, 23:10:43, 7002_02, 14
504_220_182_2118, 21:22:42, 21:22:42, 7002_29, 1
504_220_182_2118, 21:22:42, 21:23:11, 7002_02, 3
504_220_182_2118, 21:26:53, 21:26:53, 4001_15, 5
504_220_182_2118, 21:30:12, 21:30:32, 4029_01, 6
504_220_182_2118, 21:32:39, 21:33:00, 4030_01, 7
504_220_182_2118, 21:33:53, 21:34:38, 4031_01, 8
504_220_182_2118, 21:36:00, 21:36:28, 4033_01, 9
504_220_182_2118, 21:38:09, 21:38:33, 4035_01, 10
504_220_182_2118, 21:40:35, 21:40:46, 4037_03, 11
504_220_182_2118, 21:41:41, 21:42:11, 3254_01, 12
504_220_182_2118, 21:43:23, 21:43:54, 3250_01, 13
504_220_182_2118, 21:44:57, 21:45:19, 3243_05, 14
504_220_182_2118, 21:47:24, 21:47:44, 3245_01, 15
504_220_182_2118, 21:54:01, 21:54:14, 3013_03, 16
504_220_182_2118, 21:57:07, 21:57:29, 3134_01, 17
504_220_182_2118, 21:58:23, 21:58:48, 3301_01, 18
504_220_182_2118, 21:59:31, 21:59:51, 3139_01, 19
504_220_182_2118, 22:00:39, 22:00:46, 3403_01, 20
504_220_182_2118, 22:02:08, 22:02:18, 3140_01, 21
504_220_182_2118, 22:03:24, 22:03:35, 3195_04, 22
504_220_182_2118, 22:04:30, 22:04:52, 3203_04, 23
504_220_182_2118, 22:05:36, 22:05:49, 3284_02, 24
504_220_182_2118, 22:06:33, 22:06:55, 3283_02, 25
504_220_182_2118, 22:07:40, 22:07:52, 3282_02, 26
504_220_182_2224, 22:24:15, 22:24:15, 3400_01, 1
504_220_182_2224, 22:26:04, 22:26:25, 3282_04, 2
504_220_182_2224, 22:26:59, 22:26:59, 3283_01, 3
504_220_182_2224, 22:27:34, 22:27:45, 3284_01, 4
504_220_182_2224, 22:28:40, 22:28:40, 3203_01, 5
504_220_182_2224, 22:29:25, 22:29:45, 3195_02, 6
504_220_182_2224, 22:30:55, 22:31:13, 3140_02, 7
504_220_182_2224, 22:31:50, 22:31:52, 3403_02, 8
504_220_182_2224, 22:34:03, 22:34:24, 3139_02, 9
504_220_182_2224, 22:35:09, 22:35:18, 3301_02, 10
504_220_182_2224, 22:36:49, 22:37:00, 3134_04, 12
504_220_182_2224, 22:39:48, 22:40:10, 3013_02, 13
504_220_182_2224, 22:44:34, 22:45:07, 3245_02, 14
504_220_182_2224, 22:47:46, 22:48:08, 3243_02, 15
504_220_182_2224, 22:48:51, 22:48:51, 3250_02, 16
504_220_182_2224, 22:49:46, 22:50:10, 3254_02, 17
504_220_182_2224, 22:52:01, 22:52:24, 4037_02, 18
504_220_182_2224, 22:54:26, 22:54:34, 4035_02, 19
504_220_182_2224, 22:57:34, 22:57:54, 4033_02, 20
504_220_182_2224, 22:59:34, 22:59:34, 4031_02, 21
504_220_182_2224, 23:00:40, 23:01:03, 4030_02, 22
504_220_182_2224, 23:02:43, 23:03:06, 4029_02, 23
504_220_182_2224, 23:06:54, 23:07:09, 4001_03, 25
504_261_182_2218, 22:18:10, 22:18:10, 7002_29, 1
504_261_182_2218, 22:20:57, 22:21:09, 7002_02, 3
504_261_182_2218, 22:24:59, 22:25:31, 4001_15, 5
504_261_182_2218, 22:27:34, 22:27:46, 4029_01, 6
504_261_182_2218, 22:28:41, 22:28:53, 4030_01, 7
504_261_182_2218, 22:29:47, 22:29:47, 4031_01, 8
504_261_182_2218, 22:31:40, 22:31:56, 4033_01, 9
504_261_182_2218, 22:33:41, 22:33:53, 4035_01, 10
504_261_182_2218, 22:36:17, 22:36:26, 4037_03, 11
504_261_182_2218, 22:37:23, 22:37:33, 3254_01, 12
504_261_182_2218, 22:38:30, 22:38:51, 3250_01, 13
504_261_182_2218, 22:39:48, 22:40:01, 3243_05, 14
504_261_182_2218, 22:41:50, 22:42:02, 3245_01, 15
504_261_182_2218, 22:45:30, 22:45:30, 3013_03, 16
504_261_182_2218, 22:47:55, 22:48:07, 3134_01, 17
504_261_182_2218, 22:49:14, 22:49:34, 3301_01, 18
504_261_182_2218, 22:51:29, 22:51:37, 3139_01, 19
504_261_182_2218, 22:52:24, 22:52:36, 3403_01, 20
504_261_182_2218, 22:53:16, 22:53:29, 3140_01, 21
504_261_182_2218, 22:54:37, 22:54:47, 3195_04, 22
504_261_182_2218, 22:55:33, 22:55:53, 3203_04, 23
504_261_182_2218, 22:56:38, 22:57:01, 3284_02, 24
504_261_182_2218, 22:57:33, 22:57:44, 3283_02, 25
507_214_183_2131, 21:33:25, 21:33:25, 2148_02, 1
507_214_183_2131, 21:33:25, 21:33:35, 2148_06, 2
507_214_183_2131, 21:34:22, 21:34:30, 2147_02, 3
507_214_183_2131, 21:35:49, 21:36:00, 2146_02, 4
507_214_183_2131, 21:37:05, 21:37:20, 2145_02, 5
507_214_183_2131, 21:38:25, 21:38:35, 2144_02, 6
507_214_183_2131, 21:39:50, 21:40:02, 2143_02, 7
507_214_183_2131, 21:41:07, 21:41:20, 2097_04, 8
507_214_183_2131, 21:42:30, 21:42:49, 2140_04, 9
507_214_183_2131, 21:43:55, 21:44:05, 2138_02, 10
507_214_183_2131, 21:45:33, 21:45:55, 2131_01, 13
507_214_183_2131, 21:48:51, 21:48:51, 7041_02, 15
507_214_183_2131, 21:50:44, 21:50:44, 7013_06, 17
507_214_183_2203, 22:03:22, 22:03:22, 7002_16, 1
507_214_183_2203, 22:07:16, 22:07:37, 7013_05, 4
507_214_183_2203, 22:09:27, 22:09:42, 7041_01, 6
507_214_183_2203, 22:12:33, 22:12:47, 2131_02, 8
507_214_183_2203, 22:14:27, 22:14:37, 2138_01, 11
507_214_183_2203, 22:15:44, 22:15:55, 2140_01, 12
507_214_183_2203, 22:16:41, 22:16:52, 2097_03, 13
507_214_183_2203, 22:18:51, 22:19:02, 2143_01, 15
507_214_183_2203, 22:20:09, 22:20:09, 2144_01, 16
507_214_183_2203, 22:20:49, 22:21:07, 2145_01, 17
507_214_183_2203, 22:22:57, 22:23:09, 2147_01, 19
507_214_183_2234, 22:34:12, 22:34:12, 2148_02, 1
507_214_183_2234, 22:34:59, 22:34:59, 2148_06, 2
507_214_183_2234, 22:35:31, 22:35:42, 2147_02, 3
507_214_183_2234, 22:37:13, 22:37:22, 2146_02, 4
507_214_183_2234, 22:38:52, 22:39:11, 2145_02, 5
507_214_183_2234, 22:40:19, 22:40:32, 2144_02, 6
507_214_183_2234, 22:41:37, 22:41:47, 2143_02, 7
507_214_183_2234, 22:42:55, 22:43:16, 2097_04, 8
507_214_183_2234, 22:44:02, 22:44:14, 2140_04, 9
507_214_183_2234, 22:45:52, 22:46:12, 2138_02, 10
507_214_183_2234, 22:46:57, 22:47:12, 2131_01, 13
507_214_183_2234, 22:50:09, 22:50:31, 7041_02, 15
509_247_184_2235, 22:36:21, 22:36:21, 2148_03, 2
509_247_184_2235, 22:36:21, 22:36:41, 2148_08, 3
509_247_184_2235, 22:37:21, 22:37:21, 2128_02, 4
509_247_184_2235, 22:39:09, 22:39:09, 2149_01, 5
509_247_184_2235, 22:39:41, 22:39:57, 2146_02, 6
509_247_184_2235, 22:41:01, 22:41:01, 2145_02, 7
509_247_184_2235, 22:42:05, 22:42:22, 2144_02, 8
509_247_184_2235, 22:44:47, 22:44:47, 2143_02, 9
509_247_184_2235, 22:44:47, 22:44:47, 2097_04, 10
509_247_184_2235, 22:46:22, 22:46:22, 2140_04, 11
509_247_184_2235, 22:48:02, 22:48:02, 2138_02, 12
509_247_184_2235, 22:48:42, 22:48:42, 2131_04, 15
509_247_184_2235, 22:50:08, 22:50:08, 2001_02, 16
509_247_184_2235, 22:50:57, 22:51:13, 1001_02, 17
509_247_184_2235, 22:55:14, 22:55:30, 1003_05, 18
509_247_184_2235, 22:57:24, 22:57:39, 1006_10, 19
509_247_184_2235, 22:58:43, 22:58:43, 1007_04, 21
509_247_184_2235, 22:59:31, 22:59:31, 1008_02, 22
509_247_184_2235, 23:01:08, 23:01:08, 1010_02, 23
509_247_184_2235, 23:03:47, 23:04:03, 1013_02, 24
509_247_184_2235, 23:05:57, 23:05:57, 1016_02, 25
509_247_184_2235, 23:07:33, 23:07:33, 1017_02, 26
509_247_184_2235, 23:10:25, 23:10:25, 1020_03, 27
509_247_184_2235, 23:11:29, 23:11:29, 1219_02, 28
509_247_184_2235, 23:13:21, 23:13:21, 1256_02, 29
509_247_184_2235, 23:14:49, 23:14:49, 1277_02, 30
509_247_184_2235, 23:16:40, 23:16:40, 1195_02, 31
509_247_184_2235, 23:17:44, 23:17:44, 1298_02, 32
517_236_189_2300, 23:01:04, 23:01:04, 4221_03, 1
517_236_189_2300, 23:01:04, 23:01:16, 4207_01, 2
517_236_189_2300, 23:02:32, 23:02:32, 4342_04, 3
517_236_189_2300, 23:02:32, 23:02:55, 4343_02, 4
517_236_189_2300, 23:04:12, 23:04:22, 4219_01, 5
517_236_189_2300, 23:05:42, 23:06:04, 4218_03, 7
517_236_189_2300, 23:07:20, 23:07:30, 4100_01, 9
517_236_189_2300, 23:09:00, 23:09:00, 4099_01, 11
517_236_189_2300, 23:09:54, 23:10:05, 4110_01, 12
517_236_189_2300, 23:11:45, 23:12:06, 4123_01, 13
517_236_189_2300, 23:13:03, 23:13:25, 4095_01, 14
517_236_189_2300, 23:13:58, 23:14:19, 4125_01, 15
517_236_189_2300, 23:15:16, 23:15:27, 4094_01, 16
517_236_189_2300, 23:16:55, 23:17:16, 4092_03, 17
517_236_189_2300, 23:18:45, 23:18:55, 4090_01, 18
517_236_189_2300, 23:19:40, 23:19:51, 4049_01, 19
517_236_189_2300, 23:20:56, 23:21:51, 4048_01, 20
517_236_189_2300, 23:22:48, 23:22:48, 4047_01, 21
517_236_189_2300, 23:24:15, 23:24:59, 4051_01, 22
517_236_189_2300, 23:26:49, 23:27:14, 4044_01, 23
517_236_189_2300, 23:28:30, 23:29:04, 4116_01, 24
517_236_189_2300, 23:31:38, 23:32:01, 4003_01, 25
517_236_189_2300, 23:33:40, 23:34:02, 4001_03, 27
517_236_189_2300, 23:38:41, 23:39:03, 7002_12, 28
517_236_189_2300, 23:39:35, 23:39:47, 7001_02, 29
517_236_189_2300, 23:40:53, 23:41:15, 7014_03, 30
517_237_189_2230, 22:30:45, 22:30:45, 4221_03, 1
517_237_189_2230, 22:30:45, 22:30:45, 4207_01, 2
517_237_189_2230, 22:31:28, 22:31:28, 4342_04, 3
517_237_189_2230, 22:31:52, 22:31:55, 4343_02, 4
517_237_189_2230, 22:33:19, 22:33:31, 4219_01, 5
517_237_189_2230, 22:35:00, 22:35:00, 4218_03, 7
517_237_189_2230, 22:36:06, 22:36:17, 4100_01, 9
517_237_189_2230, 22:37:24, 22:37:35, 4099_01, 11
517_237_189_2230, 22:38:20, 22:38:31, 4110_01, 12
517_237_189_2230, 22:39:48, 22:40:01, 4123_01, 13
517_237_189_2230, 22:41:30, 22:41:41, 4095_01, 14
517_237_189_2230, 22:42:13, 22:42:24, 4125_01, 15
517_237_189_2230, 22:44:27, 22:44:27, 4094_01, 16
517_237_189_2230, 22:46:39, 22:46:50, 4092_03, 17
517_237_189_2230, 22:48:09, 22:48:30, 4090_01, 18
517_237_189_2230, 22:54:48, 22:54:48, 4049_01, 19
517_237_189_2230, 22:56:19, 22:56:29, 4048_01, 20
517_237_189_2230, 22:57:24, 22:57:24, 4047_01, 21
517_237_189_2230, 22:58:30, 22:58:41, 4051_01, 22
517_237_189_2230, 22:59:57, 23:00:10, 4044_01, 23
517_237_189_2230, 23:02:44, 23:02:56, 4116_01, 24
517_237_189_2230, 23:04:45, 23:04:56, 4003_01, 25
517_237_189_2230, 23:07:43, 23:07:43, 4001_03, 27
517_237_189_2230, 23:11:12, 23:11:23, 7002_12, 28
517_237_189_2230, 23:11:55, 23:12:06, 7001_02, 29
517_237_189_2230, 23:13:03, 23:13:13, 7014_03, 30
518_246_190_2223, 22:23:28, 22:23:28, 7040_07, 1
518_246_190_2223, 22:30:47, 22:31:02, 7042_02, 3
518_246_190_2223, 22:31:34, 22:31:50, 7049_02, 4
518_246_190_2223, 22:33:31, 22:33:51, 7044_02, 5
518_246_190_2223, 22:35:20, 22:35:51, 7046_02, 6
518_246_190_2223, 22:36:59, 22:37:15, 7050_02, 7
518_246_190_2223, 22:39:23, 22:39:40, 7018_04, 8
518_246_190_2223, 22:40:42, 22:41:00, 7019_02, 9
518_246_190_2223, 22:42:36, 22:42:36, 6003_08, 10
518_246_190_2223, 22:43:40, 22:43:57, 6003_02, 12
518_246_190_2223, 22:48:47, 22:48:47, 6005_11, 13
518_246_190_2223, 22:49:02, 22:49:18, 6075_05, 15
518_246_190_2223, 22:50:22, 22:50:38, 6133_03, 16
518_246_190_2223, 22:54:40, 22:54:40, 1016_02, 19
518_246_190_2223, 22:56:04, 22:56:04, 1017_02, 20
518_246_190_2223, 22:56:51, 22:56:51, 1018_02, 21
518_246_190_2223, 22:58:58, 22:58:58, 1020_03, 22
518_246_190_2223, 22:59:14, 22:59:33, 1219_02, 23
518_246_190_2223, 23:00:54, 23:00:54, 1256_03, 24
518_246_190_2223, 23:01:53, 23:02:14, 1250_04, 25
518_246_190_2223, 23:02:53, 23:03:03, 1251_02, 26
518_246_190_2223, 23:03:53, 23:04:06, 1277_08, 27
518_246_190_2223, 23:04:54, 23:04:54, 1257_02, 28
518_246_190_2223, 23:05:42, 23:06:00, 1120_03, 29
518_246_190_2223, 23:07:02, 23:07:02, 1429_02, 30
518_246_190_2223, 23:08:07, 23:08:07, 1402_02, 31
518_246_190_2223, 23:09:26, 23:09:54, 1403_04, 32
522_284_194_2211, 22:14:13, 22:14:13, 7002_27, 1
522_284_194_2211, 22:14:13, 22:14:29, 7013_01, 4
522_284_194_2211, 22:16:03, 22:16:19, 7011_01, 5
522_284_194_2211, 22:17:11, 22:17:34, 7006_05, 6
522_284_194_2211, 22:20:21, 22:20:37, 3001_07, 9
522_284_194_2211, 22:22:04, 22:22:04, 3026_01, 11
522_284_194_2211, 22:23:21, 22:23:50, 3027_01, 12
522_284_194_2211, 22:26:28, 22:27:28, 3031_01, 13
522_284_194_2211, 22:28:08, 22:28:08, 3032_01, 14
522_284_194_2211, 22:30:12, 22:30:13, 3033_01, 15
522_284_194_2211, 22:30:57, 22:31:20, 3034_01, 16
522_284_194_2211, 22:32:10, 22:32:23, 3035_01, 17
522_284_194_2211, 22:33:19, 22:33:24, 3036_01, 18
522_284_194_2211, 22:34:36, 22:35:18, 3042_03, 19
522_284_194_2211, 22:36:04, 22:36:22, 3353_01, 20
522_284_194_2211, 22:38:13, 22:38:28, 3354_01, 21
522_284_194_2305, 23:06:13, 23:06:13, 3391_02, 2
522_284_194_2305, 23:06:26, 23:06:35, 3385_02, 3
522_284_194_2305, 23:07:55, 23:08:11, 3354_02, 4
522_284_194_2305, 23:09:53, 23:09:56, 3353_02, 5
522_284_194_2305, 23:12:14, 23:12:14, 3042_04, 6
522_284_194_2305, 23:12:41, 23:13:00, 3036_02, 7
522_284_194_2305, 23:14:33, 23:14:48, 3035_02, 8
522_284_194_2305, 23:15:24, 23:15:37, 3034_02, 9
522_284_194_2305, 23:17:06, 23:17:23, 3033_02, 10
522_284_194_2305, 23:18:01, 23:18:12, 3032_02, 11
522_284_194_2305, 23:19:23, 23:19:37, 3031_02, 12
522_284_194_2305, 23:22:45, 23:22:59, 3027_02, 13
522_284_194_2305, 23:24:45, 23:24:51, 3026_04, 14
